Contig	allgenomes_nodup_sl_sr.mmi.139536_S27_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139537_S33_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139538_S35_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139539_COM_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139540_COM_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139541_S25_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139542_COM_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139543_S12_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139544_COM_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139545_S147_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139546_S148_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139547_S149_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139548_S150_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139549_S151_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139550_S152_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139551_S153_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139552_S154_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139553_S155_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139554_S156_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139555_S157_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139556_S158_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139557_S159_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139558_S160_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139560_S161_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139561_S162_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139562_S163_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139563_S164_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139564_S165_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139565_S166_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139566_S167_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139567_S168_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139568_S169_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139569_S170_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139570_S171_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139571_S172_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139572_S173_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139573_S174_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139574_S175_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139575_S176_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139576_S177_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139577_S178_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139578_S179_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139579_S180_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139580_S181_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139581_S182_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139582_S183_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139583_S184_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139584_S185_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139585_S186_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139586_S187_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139587_S188_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139588_S189_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139589_S190_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139590_S191_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3106_S36_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3107_S37_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3108_S38_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3109_S39_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3110_S40_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3111_S41_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3112_S42_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3113_S43_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3114_S44_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD9007_COM_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD9008_S2_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD9009_S3_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD9010_S4_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD9011_COM_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD9012_S6_R1_001.fastq.gz_filtered Mean
2706857250	0.012889838	0.0051109195	0	0.06472368	0.050395533	0.009508177	0.03455223	0.00926114	0.009969313	0.074297726	0.061561603	0.159778	0.007444046	0.022606624	0.0115229	0.0007026828	0.000982658	0.0064394292	10.103306	89.24013	17.716911	45.41109	12.345627	14.344622	1.834348	0.14565846	0.9600953	0.18582667	0.10679681	0.22068632	1.2341142	1.002086	0.0943187	0.42695117	0.47064927	2.07253	0.027355222	0.04365966	0.051125664	0.050335146	0.016381294	0.21779874	0.16764475	0.044488605	0.27757618	0.0016524026	0	0.01228048	0.0048254547	0.0066205896	0.010628078	0.0076855933	0.025285602	0.0459324	0.0031291344	0	0.0018939498	0.011204497	0.007707552	0.0034859655	0.0047485987	0.0042984425	0.0017841556	0.21640435	0.36557072	0.03325666	1.1955324	0.7905346	1.7251357
Ga0099849_1000012	0.48081127	0.5397843	0.44794688	2.4304078	2.828051	0.7519246	1.5271728	0.5296865	0.89967865	0.11571806	0.050717704	0.13521388	0.4524459	0.4645576	0.45438835	0.06937085	0.028122544	0.21725345	0.0040562735	0.040719844	0.0067271297	0.023237878	0.03594944	0.054773975	0.1258873	0.14132686	0.18307506	0	0	0	0.10103549	0.09436549	0.094736844	0.17756195	0.20709848	0.10097836	0.04154824	0.016553596	0.03954867	0.17072056	0.15028208	0.24277654	0.19937156	0.18973078	0.4777262	0.024937514	0.012497322	0.039148755	0.016482182	0.023580661	0.044690423	0.021695351	0.026651433	0.038520318	0.0042705135	0.0021423982	0.01141184	0.16505034	0.13137186	0.033992715	0.0063414983	0.0053131473	0.0080697	0.0043133614	0.105248876	0.080554165	0.2792973	0.032393057	0.25790188
Ga0206131_10000066	0.016683897	0.014405047	0.022697946	0.1320601	0.15180007	0.044316836	0.08255171	0.038725354	0.07536805	0.1144556	0.35670036	1.039729	0.08402315	0.07524732	0.09945443	0.026704798	0.0177705	0.010262369	0.020260634	0.08935053	0.03136814	0.56163836	0.34389502	0.47437048	0.46332335	0.7438784	0.64278656	0.014993624	0.039653495	0.023429895	0.06867487	0.09160674	0.04472431	0.031111581	0.059846215	0.059717935	0.07222143	0.05848796	0.013959841	0.03009289	0.023807188	0.048995268	0.06315885	0.030606007	0.08938826	0.007213842	0.0027240554	0.0054179276	0.015408646	0.017732771	0.020426642	0.0071987505	0.012586494	0.010730213	0.08151038	0.03984214	0.07053115	0.3702678	0.30610535	0.2619847	0.007832603	0.011220694	0.015680296	0.024803242	0.043411333	0.030613555	0.028757272	0.015197362	0.015333188
Ga0209119_1000015	0.023156557	0.026666814	0.021914037	0.077281386	0.06466675	0.01625305	0.028967984	0.016325485	0.021234274	0.047884375	0.07871892	0.087606005	0.028004056	0.019233983	0.027023412	0.03965477	0.027491447	0.018570935	0.006346323	0.012759509	0.0033096715	0.06983184	0.06039872	0.03514158	0.022688523	0.029904053	0.050776158	0.06414857	0.11630654	0.090793096	0.046591707	0.080050595	0.060131274	0.064923055	0.27295318	0.052013107	0.22242218	0.17197476	0.047550064	0.020264775	0.043555055	0.03748175	0.016988533	0.0095724175	0.0353756	0.03565976	0.029508453	0.037431605	0.009466552	0.017016392	0.020632515	0.02695098	0.022716383	0.0657644	0.0034991142	0.0032929562	0.0029920768	0.005454829	0.004897645	0.0051372345	0.0045466195	0.0070093716	0.01731727	0.015417275	0.020760667	0.016085895	0.008352185	0.0059005762	0.0060231565
Ga0209653_1000061	0.004787252	0.0021983418	0.0044078426	0.025018692	0.015232165	0.003280774	0.0016850234	0.015154052	0.02615692	0.04068606	0.035061877	0.08426233	0.025319988	0.031133875	0.040005356	0.025788669	0.017463984	0.005032752	0.0016850234	0.015109415	0.007989912	0.020097531	0.023277873	0.04316338	0.039927244	0.01898162	0.01948378	0.0016850234	0.00456407	0	0.013290483	0.0100766625	0.0033588877	0.013257005	0.010935914	0.019673485	0.006684298	0.0063383663	0.0016850234	0.010924755	0.010098981	0.011750528	0.0120853	0.005043911	0.04266122	0.003180342	0.0016850234	0	0.0067400937	0.0049881157	0.008425117	0.0016850234	0.00802339	0.0031915011	0.016470825	0.004061911	0.0016738643	0.0104895495	0.011014027	0.0075435485	0.006371843	0.004798411	0.003057592	0.004452479	0.005646502	0.0059031616	0.037170947	0.02787542	0.022396304
Ga0213858_10000035	0.81262803	0.91653186	0.85089326	3.0454185	3.2619793	0.9599914	1.5019951	0.37826666	0.72490025	0.25691074	0.1842985	0.37959668	0.6722384	0.89534134	0.6829685	0.02111866	0.018530501	0.055250008	0.035227723	0.25272295	0.10897229	0.08431288	0.041284733	0.10052482	0.056849636	0.04509508	0.09322765	0	0	0.016283834	0.047934864	0.08990259	0.060695928	0.027103778	0.04221935	0.022592472	0.32326826	0.21772888	0.2544304	0.10422733	0.1235846	0.14955606	0.04311801	0.06157662	0.18259104	0.36182106	0.18668896	0.37742192	0.2666523	0.2828822	0.4784859	0.029026924	0.0647579	0.079585895	0.028038392	0.0026600524	0.014648262	0.24842733	0.1456199	0.065368995	0.021567993	0.0031633056	0.0034149322	0	0.049354758	0.022484632	0.06243934	0.012850929	0.07464323
Ga0326492_1000186	0.036092903	0.04584681	0.027601473	0.08923785	0.1260744	0.050101172	0.048095047	0.015633916	0.04522422	0.015132387	0.017761098	0.020562751	0.019784516	0.022309462	0.020856753	0	0.005205541	0.010186258	0	0.009511786	0.0026114176	0.004721305	0.0025941234	0.001106826	0.0058108363	0.005222835	0.017882157	0	0	0	0	0	0.0025941234	0.038635146	0.023433581	0.020614635	0.0025941234	0.0051363646	0.0024211819	0.018106982	0.004946129	0.0050325994	0.019940162	0.03536655	0.1041627	0	0	0.0037182437	0.015409093	0.0077823703	0.014613562	0.039015617	0.024868997	0.046209987	0.005205541	0	0	0.011396849	0.022015462	0.00441001	0	0	0	0.0051709525	0.003320478	0	0.13031147	0.020562751	0.06084084
Ga0326499_1000160	0.027601473	0.02296664	0.052660707	0.09779845	0.11080366	0.044964805	0.086851254	0.0060010725	0.025266763	0.0159798	0.007747782	0.024488525	0.025059232	0.015876036	0.021202635	0	0	0.020372516	0	0.003873891	0	0	0.0026114176	0.001106826	0.0025595352	0.015011327	0.0051882467	0	0	0	0	0	0	0.046175398	0.0130225	0.015582035	0.0023001228	0	0.0067101326	0.012918735	0.007834253	0.0104283765	0.017622745	0.036127493	0.07839441	0.01044567	0	0.0026114176	0.0106013175	0.0026114176	0.011846497	0.023174169	0.041505974	0.036144786	0.007816958	0.007626723	0	0.019455926	0.01435415	0.00952908	0	0	0.0039430675	0	0	0	0.098559394	0.023312522	0.053438943
Ga0494222_0286	0.0068398896	0.0057593705	0.0014321974	0.004429109	0.008440281	0.000769615	0.0030682664	0	0	0.012160936	0.009036605	0.030448211	0	0.0022272964	0	0	0.0015341332	0	7.140982	6.7121234	3.6471953	3.6677864	0.8381821	0.7491361	0.023567548	0.016875464	0.17868829	0.19916208	0.15555906	0.1756608	0.7706038	0.77337134	0.05295053	0.01247184	0.029566467	0.05285879	0.012956035	0.008241506	0.0198367	0.014612491	0.0037410425	0.05190059	0.015973333	0.0049642716	0.033633705	0	0	0.0035371708	0.0018909083	0.0023037482	0	0.0035218806	0.0071813744	0.006350598	0.00013761327	0	0.0007645182	0.004974465	0.0011824549	0.0019418763	0.0009581961	0.0007645182	0.0006218081	0.22457977	0.372932	0.018557405	0.06023894	0.06545805	0.054499954
Ga0494228_00394	0.013635141	0.0077594714	0.00822793	0.033016376	0.02559579	0.014771402	0.022142153	0.01486609	0.028082607	0.019610481	0.018135335	0.027235396	0.024349889	0.017901106	0.010435667	0.020148711	0.022336513	0.034466606	2.510296	16.599163	3.3536265	8.030206	2.093936	2.3664293	0.31770974	0.051410858	0.19654337	0.07348822	0.08007156	0.07979747	0.23794715	0.17554246	0.027678937	0.16493237	0.20601222	0.6338646	0.026348313	0.028994609	0.032547917	0.03492011	0.02282989	0.052706596	0.08062973	0.044314206	0.120533444	0.018200122	0.02238635	0.016111992	0.020358022	0.02497284	0.018977564	0.04071106	0.025780182	0.030120902	0.00349849	0.0036928505	0.0018339662	0.013699927	0.011243011	0.008935601	0.0038473422	0.0035283915	0.0038473422	0.07502816	0.08369963	0.035308834	0.49356118	0.3704512	0.6658045
Ga0527078_0751	0.019924581	0.023282418	0.03631125	0.080185585	0.08836303	0.028726988	0.055070654	0.020803763	0.038111985	0.0012605131	0.0026269518	0.008251594	0.024881894	0.010571362	0.018113256	0.0015994746	0	0.0015359194	0	0	0.0015571044	0.0025422112	0.0015888821	0.0015994746	0.0012287354	0.008082113	0.009787514	0	0	0	0	0.0013876237	0.0015994746	0.008971888	0.0022032498	0.005264496	0.0034531704	0.0066944896	0.009003665	0.0060271593	0.0015994746	0.002129102	0.0053916066	0.0039404277	0.0153168235	0.008071521	0.007838485	0.013992755	0.012700464	0.0055610873	0.0074889306	0.008495223	0.016026523	0.009713366	0	0	0.0022668052	0.006577972	0.0032942821	0.0015888821	0	0	0	0.00034955406	0.0048302016	0.0040145754	0.009003665	0	0.016291337
LC711076.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LC711077.1	1.0896412	1.1944417	0.99398685	11.950985	12.046083	3.2773118	5.040121	0.80550784	1.5156139	1.129914	3.036483	3.345427	1.8698332	1.6223345	3.1238503	1.897524	1.4915109	0.7724608	0.45644265	1.1504295	0.7623042	6.072764	9.551036	1.4326427	0.39196563	3.3902476	7.3574533	7.094391	8.166903	8.987165	5.700859	6.416574	6.147448	3.3323395	19.10657	1.8973218	33.59141	28.283274	5.825619	2.064477	3.8012128	2.462658	0.9668014	1.2928752	2.0045984	2.5673573	1.5613947	1.6268318	0.71910053	0.64482063	1.610662	0.49661446	0.44507328	3.4745831	0.10490146	0.18852957	0.096109144	0.47402728	0.31854472	0.2072764	0.39737242	1.0877717	3.5638201	2.5539668	2.4499242	1.6244062	3.8170288	0.25416878	0.6507327
LC711079.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OK558607.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM716000.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM716001.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ON548425.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ON548426.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ON548427.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ON548428.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ON548429.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ON548430.1	0	0	0	0	0	0	0	0	0	0	0.0007293946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013581831	0	0.0007293946	0.0007293946	0.00065393996	0	0	0	0	0	0	0	0	0	0	0	0	0.0021881838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
